STATE,LATITUDE,LONGITUDE,SQMI,STUSAB,DATE,EVENT_CATG_S,STATEFP,SCORE,SHORT_DESCRIPT,GNISID
ALABAMA,32.6990852,-86.74930056,50750,AL,03/19/2020,4SM,1,1,Closing: Restaurants and Bars,1779775
ALABAMA,32.89513557,-86.97042651,50750,AL,03/20/2020,3SM,1,1.5,"Restricting: Indoor Gathering Limit, 50 people",1779775
ALABAMA,32.8788144,-86.54330473,50750,AL,03/27/2020,2SM,1,2.5,Closing: All Non-Essential Businesses,1779775
ALABAMA,33.14635237,-86.85848152,50750,AL,04/03/2020,1SM,1,3.5,Restricting: Stay at Home Order,1779775
ALABAMA,32.6990852,-86.74930056,50750,AL,04/30/2020,1L,1,2.5,Lifting: Stay at Home Order,1779775
ALABAMA,32.89513557,-86.97042651,50750,AL,05/01/2020,2E,1,2.25,"Easing: Non-Essential Businesses, Retail",1779775
ALABAMA,32.8788144,-86.54330473,50750,AL,05/08/2020,2E,1,1.35,"Easing: Non-Essential Businesses, Hair Salons; Personal Care; Gyms",1779775
ALABAMA,33.14635237,-86.85848152,50750,AL,05/08/2020,3L,1,1.35,"Lifting: Indoor Gathering Limit, 50 People",1779775
ALABAMA,32.58006242,-86.48255744,50750,AL,05/11/2020,4E,1,0.65,Easing: Restaurants and Bars Indoor Service (50%),1779775
ALABAMA,32.54565373,-86.9496886,50750,AL,05/22/2020,2E,1,0.45,"Easing: Non-Essential Businesses, Entertainment",1779775
ALABAMA,32.6990852,-86.74930056,50750,AL,07/16/2020,15M,1,1.45,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779775
ALABAMA,32.89513557,-86.97042651,50750,AL,07/27/2020,4R,1,1.5,"Restricting: Restaurants and Bars, Alcohol Curfew",1779775
ALABAMA,32.6990852,-86.74930056,50750,AL,09/29/2020,4E,1,1.45,"Easing: Restaurants and Bars, Alcohol Curfew Removal",1779775
ALABAMA,32.6990852,-86.74930056,50750,AL,11/05/2020,2E,1,1.2,"Easing: Non-Essential Businesses, Retail (100%)",1779775
ALABAMA,32.89513557,-86.97042651,50750,AL,11/05/2020,4E,1,1.2,Easing: Restaurant and Bar Indoor Service (100%) ,1779775
ALABAMA,32.6990852,-86.74930056,50750,AL,04/09/2021,15L,1,0.2,"Lifting: Mask Mandate, Indoor & Outdoor Spaces",1779775
ALASKA,61.00995596,-152.2641552,570641,AK,03/17/2020,4SM,2,1,Closing: Restaurants and Bars,1785533
ALASKA,61.66735812,-153.0056416,570641,AK,03/24/2020,3SM,2,1.9,"Restricting: Indoor Gathering Limit, 10 people",1785533
ALASKA,61.61262948,-151.5734036,570641,AK,03/26/2020,2SM,2,2.9,Closing: All Non-Essential Businesses,1785533
ALASKA,60.4954648,-152.9361026,570641,AK,03/28/2020,1SM,2,3.9,Restricting: Stay at Home Order,1785533
ALASKA,61.00995596,-152.2641552,570641,AK,04/24/2020,1L,2,2.3,Lifting: Stay at Home Order,1785533
ALASKA,61.66735812,-153.0056416,570641,AK,04/24/2020,2E,2,2.3,"Easing: Non-Essential Businesses, Retail; Hair; Personal Care; Gyms",1785533
ALASKA,60.61084511,-151.3697039,570641,AK,04/24/2020,4E,2,2.3,Easing: Restaurant Indoor Service (25%),1785533
ALASKA,61.61262948,-151.5734036,570641,AK,05/11/2020,2E,2,1.8,"Easing: Non-Essential Businesses, Retail; Hair; Personal Care; Gyms",1785533
ALASKA,61.22000404,-153.7918513,570641,AK,05/11/2020,4E,2,1.8,Easing: Restaurant Indoor Service (50%) and Bar Indoor Service (25%),1785533
ALASKA,60.4954648,-152.9361026,570641,AK,05/22/2020,2L,2,0,Lifting: All Non-Essential Businesses Restrictions,1785533
ALASKA,62.50974607,-152.6302642,570641,AK,05/22/2020,3L,2,0,Lifting: Indoor Gathering Limit,1785533
ALASKA,62.49680022,-151.4148432,570641,AK,05/22/2020,4L,2,0,Lifting: Restaurant & Bar Restrictions,1785533
ARIZONA,33.86213851,-111.6995226,113642,AZ,03/20/2020,2SM,4,1.5,"Closing: Non-Essential Businesses, Gyms; Entertainment",1779777
ARIZONA,33.8377153,-111.0603721,113642,AZ,03/20/2020,4SM,4,1.5,Closing: Restaurants and Bars,1779777
ARIZONA,34.23806254,-111.5320067,113642,AZ,03/31/2020,1SM,4,3,Restricting: Stay at Home Order,1779777
ARIZONA,33.39065903,-110.9694691,113642,AZ,03/31/2020,2SM,4,3,Closing: All Non-Essential Businesses,1779777
ARIZONA,33.86213851,-111.6995226,113642,AZ,05/04/2020,2E,4,2.65,"Easing: Non-Essential Businesses, Retail; Entertainment",1779777
ARIZONA,33.8377153,-111.0603721,113642,AZ,05/08/2020,2E,4,2.25,"Easing: Non-Essential Businesses, Hair Salons; Personal Care; Gyms",1779777
ARIZONA,33.39065903,-110.9694691,113642,AZ,05/11/2020,4E,4,1.55,Easing: Restaurants and Bars Indoor Service (50%),1779777
ARIZONA,33.56876623,-111.3686269,113642,AZ,05/15/2020,1L,4,0.55,Lifting: Stay at Home Order,1779777
ARIZONA,33.33916941,-111.6684901,113642,AZ,06/29/2020,2R,4,1.1,"Restricting: Non-Essential Businesses, Gyms; Entertainment",1779777
ARIZONA,33.66250228,-112.0503765,113642,AZ,06/29/2020,4R,4,1.1,Restricting: Bar Indoor Service Closes,1779777
ARIZONA,34.23806254,-111.5320067,113642,AZ,06/30/2020,3I,4,1.6,"Restricting: Indoor Gathering Limit, 50 people",1779777
ARIZONA,33.56876623,-111.3686269,113642,AZ,07/09/2020,4R,4,1.7,Restricting: Restaurant Indoor Service (<50%),1779777
ARIZONA,33.56876623,-111.3686269,113642,AZ,09/01/2020,4E,4,1.35,Easing: Bar Indoor Service (50%),1779777
ARIZONA,33.56876623,-111.3686269,113642,AZ,10/01/2020,2E,4,1.15,"Easing: Non-Essential Businesses, Gyms; Entertainment (~50%)",1779777
ARIZONA,33.56876623,-111.3686269,113642,AZ,12/02/2020,4E,4,1.15,Easing: Bar Outdoor Service Expands,1779777
ARIZONA,33.86213851,-111.6995226,113642,AZ,03/05/2021,2E,4,0.7,"Easing: Non-Essential Businesses, Gyms and Entertainment (100%)",1779777
ARIZONA,33.8377153,-111.0603721,113642,AZ,03/05/2021,4E,4,0.7,Easing: Restaurant and Bar Indoor Service (100%),1779777
ARIZONA,33.33916941,-111.6684901,113642,AZ,03/25/2021,2L,4,0.55,Lifting: All Non-Essential Businesses Restrictions,1779777
ARIZONA,33.729759,-111.431221,113642,AZ,03/25/2021,3L,4,0.05,Lifting: Indoor Gathering Limit,1779777
ARKANSAS,34.8607228,-92.33075103,52075,AR,03/20/2020,4SM,5,1,Closing: Restaurants and Bars,68085
ARKANSAS,34.8607228,-92.33075103,52075,AR,03/24/2020,3SM,5,1.9,"Restricting: Indoor Gathering Limit, 10 people",68085
ARKANSAS,34.8607228,-92.33075103,52075,AR,04/04/2020,2SM,5,2.9,Closing: All Non-Essential Businesses,68085
ARKANSAS,34.8607228,-92.33075103,52075,AR,05/04/2020,2E,5,2.7,"Easing: Non-Essential Businesses, Gyms",68085
ARKANSAS,35.05931596,-92.554745,52075,AR,05/06/2020,2E,5,2.5,"Easing: Non-Essential Businesses, Hair Salons; Personal Care",68085
ARKANSAS,35.0427831,-92.12208342,52075,AR,05/18/2020,2E,5,2.05,"Easing: Non-Essential Businesses, Retail; Entertainment",68085
ARKANSAS,34.74015629,-92.06054823,52075,AR,05/19/2020,4E,5,1.85,Easing: Within Restaurant Bar Indoor Service (33%),68085
ARKANSAS,35.31379106,-92.44134808,52075,AR,05/22/2020,4E,5,1.55,Easing: Restaurant Indoor Service (33%),68085
ARKANSAS,34.92417576,-92.79224934,52075,AR,05/26/2020,4E,5,1.5,Easing: Bar Indoor Service (33%),68085
ARKANSAS,34.70530131,-92.53373812,52075,AR,06/15/2020,2E,5,1.3,Easing: Non-Essential Businesses,68085
ARKANSAS,35.30988028,-92.07418425,52075,AR,06/15/2020,4E,5,1.3,Easing: Restaurants and Bars Indoor Service (66%),68085
ARKANSAS,34.8607228,-92.33075103,52075,AR,07/20/2020,15M,5,2.3,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",68085
ARKANSAS,34.8607228,-92.33075103,52075,AR,11/19/2020,4R,5,2.35,"Restricting: Restaurants and Bars, Alcohol Curfew",68085
ARKANSAS,34.8607228,-92.33075103,52075,AR,02/03/2021,4E,5,2.3,"Easing: Restaurants and Bars, Alcohol Curfew Removal",68085
ARKANSAS,35.05931596,-92.554745,52075,AR,02/26/2021,2L,5,-0.05,Lifting: All Non-Essential Businesses Restrictions,68085
ARKANSAS,35.0427831,-92.12208342,52075,AR,02/26/2021,3L,5,-0.05,"Lifting: Indoor Gathering Limit, 10 people",68085
ARKANSAS,34.70530131,-92.53373812,52075,AR,02/26/2021,4L,5,-0.05,Lifting: Restaurant & Bar Restrictions,68085
ARKANSAS,35.31379106,-92.44134808,52075,AR,03/30/2021,15L,5,-0.05,"Lifting: Mask Mandate, Indoor & Outdoor Spaces",68085
CALIFORNIA,35.92759433,-119.6082328,155973,CA,03/11/2020,3SM,6,0.1,"Restricting: Indoor Gathering Limit, 250 people",1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,03/15/2020,4SM,6,1.1,Closing: Restaurants and Bars,1779778
CALIFORNIA,36.12759433,-119.6082328,155973,CA,03/16/2020,3M,6,2,"Restricting: Indoor Gathering Limit, Own Household",1779778
CALIFORNIA,35.65861362,-119.9595331,155973,CA,03/19/2020,1SM,6,4,Restricting: Stay at Home Order,1779778
CALIFORNIA,36.71169841,-119.799638,155973,CA,03/19/2020,2SM,6,4,Closing: All Non-Essential Businesses,1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,05/08/2020,2E,6,4,Easing: Non-Essential Businesses,1779778
CALIFORNIA,36.24267759,-119.2471015,155973,CA,05/12/2020,2E,6,3.95,"Easing: Non-Essential Businesses, Retail",1779778
CALIFORNIA,35.65861362,-119.9595331,155973,CA,05/14/2020,2E,6,3.55,"Easing: Non-Essential Businesses, Retail",1779778
CALIFORNIA,35.28201804,-119.6643233,155973,CA,05/14/2020,4E,6,3.55,Easing: Restaurant Indoor Service (25%),1779778
CALIFORNIA,36.71169841,-119.799638,155973,CA,05/25/2020,2E,6,3.35,"Easing: Non-Essential Businesses, Retail",1779778
CALIFORNIA,35.7189355,-119.1406054,155973,CA,05/26/2020,2E,6,3.25,"Easing: Non-Essential Businesses, Hair Salons",1779778
CALIFORNIA,36.0374094,-120.4069264,155973,CA,06/12/2020,2E,6,2.75,"Easing: Non-Essential Businesses, Gyms and Entertainment",1779778
CALIFORNIA,36.2374094,-120.4069264,155973,CA,06/12/2020,4E,6,2.75,Easing: Bar Indoor Service (25%),1779778
CALIFORNIA,35.92759433,-119.6082328,155973,CA,06/18/2020,15M,6,3.75,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779778
CALIFORNIA,36.7049302,-119.1642047,155973,CA,06/19/2020,2E,6,3.65,"Easing: Non-Essential Businesses, Personal Care",1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,07/13/2020,2R,6,4.8,"Restricting: Non-Essential Businesses, Retail; Hair; Personal Care; Gyms; Entertainment",1779778
CALIFORNIA,36.24267759,-119.2471015,155973,CA,07/13/2020,4R,6,4.8,Restricting: Restaurants (Outdoor Dining Only) and Closing: Bars,1779778
CALIFORNIA,35.92759433,-119.6082328,155973,CA,09/01/2020,2E,6,4.8,Easing: Non-Essential Businesses,1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,09/01/2020,4E,6,4.8,Easing: Restaurant & Bar Restrictions,1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,09/29/2020,2E,6,4.25,"Easing: Non-Essential Businesses, Retail (50%); Gyms (10%); Entertainment (25%)",1779778
CALIFORNIA,36.24267759,-119.2471015,155973,CA,09/29/2020,3E,6,4.25,"Easing: Indoor Gathering Limit, 3 Households",1779778
CALIFORNIA,35.65861362,-119.9595331,155973,CA,09/29/2020,4E,6,4.25,Easing: Restaurant Indoor Service (25%),1779778
CALIFORNIA,36.71169841,-119.799638,155973,CA,11/16/2020,2R,6,4.75,Restricting: Retail (25%); Gyms and Entertainment (Closed),1779778
CALIFORNIA,35.7189355,-119.1406054,155973,CA,11/16/2020,3R,6,4.75,"Restricting: Indoor Gathering Limit, Own Household",1779778
CALIFORNIA,36.0374094,-120.4069264,155973,CA,11/16/2020,4R,6,4.75,Restricting: Restaurant Indoor Service Closes,1779778
CALIFORNIA,35.92759433,-119.6082328,155973,CA,12/03/2020,2E,6,4.7,"Easing: Non-Essential Businesses, Retail (20%)",1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,12/03/2020,2R,6,4.7,"Restricting: Non-Essential Businesses, Retail; Hair, Personal Care; Gyms; Entertainment",1779778
CALIFORNIA,36.24267759,-119.2471015,155973,CA,12/03/2020,4R,6,4.7,Restricting: Bar Indoor Service,1779778
CALIFORNIA,36.7049302,-119.1642047,155973,CA,01/25/2021,1L,6,3.7,Lifting: Stay at Home Order,1779778
CALIFORNIA,35.28201804,-119.6643233,155973,CA,03/16/2021,2E,6,3.2,"Easing: Non-Essential Businesses, Retail (50%); Gyms (10%); Entertainment (25%)",1779778
CALIFORNIA,36.7541697,-120.2907123,155973,CA,03/16/2021,3E,6,3.2,"Easing: Indoor Gathering Limit, 3 Households",1779778
CALIFORNIA,36.05423531,-118.756294,155973,CA,03/16/2021,4E,6,3.2,Easing: Restaurant Indoor Service (25%),1779778
CALIFORNIA,35.92759433,-119.6082328,155973,CA,05/04/2021,2E,6,2.7,"Easing: Non-Essential Businesses, Gyms (50%)",1779778
CALIFORNIA,36.27129023,-119.9958887,155973,CA,05/04/2021,3E,6,2.7,"Easing: Indoor Gathering Limit, 25 people",1779778
CALIFORNIA,36.24267759,-119.2471015,155973,CA,05/04/2021,4E,6,2.7,Easing: Restaurant Indoor Service (50%) and Bar Outdoor Service Opens ,1779778
CALIFORNIA,36.116203,-119.681564,155973,CA,05/21/2021,15E,6,2.5,"Easing: Mask Mandate, Not Required Outside for Vaccinated Individuals",1779778
CALIFORNIA,36.116203,-119.681564,155973,CA,06/15/2021,15E,6,2.2,"Easing: Mask Mandate, Required for Unvaccinated Individuals only",1779778
CALIFORNIA,36.116203,-119.681564,155973,CA,06/15/2021,2L,6,0.5,Lifting: All Non-Essential Business Restrictions,1779778
CALIFORNIA,36.116203,-119.681564,155973,CA,06/15/2021,3E,6,0.5,"Easing: Indoor Gathering Limit, 1000 people",1779778
CALIFORNIA,36.116203,-119.681564,155973,CA,06/15/2021,4L,6,0.5,Lifting: Restaurant & Bar Restictions ,1779778
CALIFORNIA,36.116203,-119.681564,155973,CA,08/02/2021,15M,6,0.8,"Restricting: Mask Mandate, Indoor",1779778
COLORADO,38.90599939,-105.2513019,103730,CO,03/16/2020,2SM,8,2,Closing: All Non-Essential Businesses,1779779
COLORADO,39.18628566,-105.5674379,103730,CO,03/16/2020,4SM,8,2,Closing: Restaurants and Bars,1779779
COLORADO,39.16295186,-104.956797,103730,CO,03/20/2020,3SM,8,2.9,"Restricting: Indoor Gathering Limit, 10 people",1779779
COLORADO,38.68664384,-105.5377896,103730,CO,03/26/2020,1SM,8,3.9,Restricting: Stay at Home Order,1779779
COLORADO,38.90599939,-105.2513019,103730,CO,04/26/2020,1L,8,2.9,Lifting: Stay at Home Order,1779779
COLORADO,39.18628566,-105.5674379,103730,CO,04/27/2020,2E,8,2.85,"Easing: Non-Essential Businesses, Retail",1779779
COLORADO,39.16295186,-104.956797,103730,CO,05/01/2020,2E,8,2.7,"Easing: Non-Essential Businesses, Hair; Personal Care; Retail",1779779
COLORADO,38.73583674,-104.8699487,103730,CO,05/27/2020,4E,8,2,Easing: Restaurants and Bars Indoor Service (50%),1779779
COLORADO,38.9955543,-105.9026418,103730,CO,06/01/2020,4R,8,2.25,Closing: Bars,1779779
COLORADO,39.54544143,-105.4073941,103730,CO,06/04/2020,2E,8,2.2,"Easing: Non-Essential Businesses, Gyms (25%)",1779779
COLORADO,38.90599939,-105.2513019,103730,CO,07/01/2020,2E,8,1.9,"Easing: Non-Essential Businesses, Retail (50%); Hair, Personal Care; Gyms; Entertainment",1779779
COLORADO,39.18628566,-105.5674379,103730,CO,07/01/2020,3E,8,1.9,"Easing: Indoor Gathering Limit, 25 people",1779779
COLORADO,39.16295186,-104.956797,103730,CO,07/01/2020,4E,8,1.9,Easing: Restaurant Restrictions,1779779
COLORADO,38.68664384,-105.5377896,103730,CO,07/16/2020,15M,8,2.7,"Restricting: Mask Mandate, Indoor Spaces",1779779
COLORADO,39.54544143,-105.4073941,103730,CO,07/21/2020,4R,8,2.75,"Restricting: Restaurants and Bars, Alcohol Curfew",1779779
COLORADO,38.90599939,-105.2513019,103730,CO,10/08/2020,4E,8,2.7,"Easing: Restaurants and Bars, Alcohol Curfew Removal",1779779
COLORADO,39.18628566,-105.5674379,103730,CO,10/23/2020,3R,8,2.85,"Restricting: Indoor Gathering Limit, 10 people",1779779
COLORADO,38.90599939,-105.2513019,103730,CO,11/20/2020,2R,8,3.05,"Restricting: Non-Essential Businesses, Retail (50%); Hair, Personal Care, Gyms and Entertainment (25%)",1779779
COLORADO,39.18628566,-105.5674379,103730,CO,11/20/2020,4R,8,3.05,Restricting: Restaurant Indoor Service (25%),1779779
COLORADO,38.90599939,-105.2513019,103730,CO,12/07/2020,2E,8,3,"Easing: Non-Essential Businesses, Entertainment",1779779
COLORADO,38.90599939,-105.2513019,103730,CO,01/04/2021,2E,8,2.95,"Easing: Non-Essential Businesses, Gyms (50%)",1779779
COLORADO,39.16295186,-104.956797,103730,CO,02/06/2021,2E,8,2.75,"Easing: Non-Essential Businesses, Hair, Personal Care, Gyms, Entertainment (50%)",1779779
COLORADO,38.68664384,-105.5377896,103730,CO,02/06/2021,4E,8,2.75,Easing: Restaurant Indoor Service (50%),1779779
COLORADO,38.90599939,-105.2513019,103730,CO,04/04/2021,2E,8,1.15,"Easing: Non-Essential Businesses, Retail; Hair, Personal Care; Gyms; Entertainment (100%)",1779779
COLORADO,39.18628566,-105.5674379,103730,CO,04/04/2021,3E,8,1.15,"Easing: Indoor Gathering Limit, 500 people",1779779
COLORADO,39.16295186,-104.956797,103730,CO,04/04/2021,4E,8,1.15,Easing: Restaurant Indoor Service (100%) and Bar Indoor Service (50%) ,1779779
COLORADO,38.68664384,-105.5377896,103730,CO,04/15/2021,2L,8,0.8,Lifting: All Non-Essential Businesses Restrictions,1779779
COLORADO,39.54544143,-105.4073941,103730,CO,04/15/2021,3L,8,0.8,"Lifting: Indoor Gathering Limit, 500 People ",1779779
COLORADO,38.73583674,-104.8699487,103730,CO,04/15/2021,4L,8,0.8,Lifting: Restaurant & Bar Restrictions,1779779
COLORADO,39.059811,-105.311104,103730,CO,06/01/2021,15E,8,0.4,"Easing: Mask Mandate, Required for Unvaccinated Individuals only",1779779
CONNECTICUT,41.62511569,-72.81076985,4845,CT,03/12/2020,3SM,9,0.95,"Restricting: Indoor Gathering Limit, 5 people",1779780
CONNECTICUT,41.70154351,-72.66418788,4845,CT,03/16/2020,2SM,9,2.35,Closing: Gyms and Entertainment,1779780
CONNECTICUT,41.44350156,-72.65269185,4845,CT,03/16/2020,4SM,9,2.35,Closing: Restaurants and Bars,1779780
CONNECTICUT,41.40391813,-72.82166269,4845,CT,03/19/2020,2SM,9,2.55,Closing: Hair Salons & Personal Care,1779780
CONNECTICUT,41.50990978,-72.55701658,4845,CT,03/20/2020,1SM,9,3.8,Restricting: Stay at Home Order,1779780
CONNECTICUT,41.79111565,-72.83989318,4845,CT,03/20/2020,2SM,9,3.8,Closing: Retail,1779780
CONNECTICUT,41.37044669,-72.70044389,4845,CT,03/23/2020,2SM,9,3.95,Closing: All Non-Essential Businesses,1779780
CONNECTICUT,41.56454025,-72.74244658,4845,CT,04/20/2020,15M,9,4.95,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779780
CONNECTICUT,41.56454025,-72.74244658,4845,CT,05/20/2020,1L,9,3.65,Lifting: Stay at Home Order,1779780
CONNECTICUT,41.62511569,-72.81076985,4845,CT,05/20/2020,2E,9,3.65,"Easing: Non-Essential Businesses, Retail; Entertainment",1779780
CONNECTICUT,41.58389485,-72.88321407,4845,CT,05/20/2020,4E,9,3.65,Easing: Restaurants (Outdoor Dining Opens),1779780
CONNECTICUT,41.62007279,-72.67879821,4845,CT,06/01/2020,2E,9,3.5,"Easing: Non-Essential Businesses, Hair Salons; Personal Care",1779780
CONNECTICUT,41.70273639,-72.7761812,4845,CT,06/01/2020,3E,9,3.5,"Easing: Indoor Gathering Limit, 10 people",1779780
CONNECTICUT,41.51713316,-72.80436227,4845,CT,06/17/2020,2E,9,2.85,"Easing: Non-Essential Businesses, Gyms (50%); Entertainment",1779780
CONNECTICUT,41.52776472,-72.66002858,4845,CT,06/17/2020,3E,9,2.85,"Easing: Indoor Gathering Limit, 25 people",1779780
CONNECTICUT,41.70154351,-72.66418788,4845,CT,06/17/2020,4E,9,2.85,Easing: Restaurant Indoor Service (50%),1779780
CONNECTICUT,41.56454025,-72.74244658,4845,CT,10/08/2020,2E,9,2.8,"Easing: Non-Essential Businesses, Personal Care and Hair",1779780
CONNECTICUT,41.62511569,-72.81076985,4845,CT,10/08/2020,4E,9,2.8,Easing: Restaurant Indoor Service (75%),1779780
CONNECTICUT,41.56454025,-72.74244658,4845,CT,11/02/2020,4R,9,2.85,"Restricting: Restaurant Indoor Service (50%), Service Curfew",1779780
CONNECTICUT,41.62511569,-72.81076985,4845,CT,11/20/2020,2R,9,2.9,"Restricting: Non-Essential Businesses, Gyms (25%)",1779780
CONNECTICUT,41.56454025,-72.74244658,4845,CT,03/04/2021,2E,9,2.7,"Easing: Non-Essential Businesses, Retail (100%)",1779780
CONNECTICUT,41.62007279,-72.67879821,4845,CT,03/04/2021,4E,9,2.7,Easing: Restaurant Indoor Service (100%),1779780
CONNECTICUT,41.51713316,-72.80436227,4845,CT,03/31/2021,4E,9,2.65,Easing: Restaurant Outdoor Service (100%),1779780
CONNECTICUT,41.56454025,-72.74244658,4845,CT,05/01/2021,4E,9,2.6,Easing: Bar Outdoor Service Opens,1779780
CONNECTICUT,41.62511569,-72.81076985,4845,CT,05/19/2021,15L,9,1.3,"Easing: Mask Mandate, Vaccinated Individuals ",1779780
CONNECTICUT,41.62007279,-72.67879821,4845,CT,05/19/2021,2L,9,1.3,Lifting: All Non-Essential Businesses Restrictions,1779780
CONNECTICUT,41.51713316,-72.80436227,4845,CT,05/19/2021,4E,9,1.3,Easing: Restaurant & Bar Restrictions,1779780
CONNECTICUT,41.597782,-72.755371,4845,CT,08/07/2021,15M,9,1.6,"Restricting: Mask Mandate, Indoor",1779780
DELAWARE,39.29740706,-75.59893111,1955,DE,03/16/2020,2SM,10,2.4,Closing: Non-Essential Businesses,1779781
DELAWARE,38.69740706,-75.29893111,1955,DE,03/16/2020,3SM,10,2.4,"Restricting: Indoor Gathering Limit, 10 people",1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,03/16/2020,4SM,10,2.4,Closing: Restaurants and Bars,1779781
DELAWARE,39.09740706,-75.49893111,1955,DE,03/24/2020,1SM,10,3.9,Restricting: Stay at Home Order,1779781
DELAWARE,38.89740706,-75.39893111,1955,DE,03/24/2020,2SM,10,3.9,Closing: All Non-Essential Businesses,1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,04/28/2020,15M,10,4.9,"Restricting: Mask Mandate, Indoor & Outdoor Spaces",1779781
DELAWARE,39.33268263,-75.45850017,1955,DE,05/08/2020,2E,10,4.85,"Easing: Non-Essential Businesses, Retail",1779781
DELAWARE,39.26729297,-75.5382614,1955,DE,05/20/2020,2E,10,4.8,"Easing: Non-Essential Businesses, Retail",1779781
DELAWARE,39.335886,-75.54233164,1955,DE,05/31/2020,1L,10,3.8,Lifting: Stay at Home Order,1779781
DELAWARE,39.38519248,-75.52036013,1955,DE,06/01/2020,2E,10,3.25,"Easing: Non-Essential Businesses, Retail; Gyms (30%)",1779781
DELAWARE,39.38994741,-75.57533901,1955,DE,06/01/2020,4E,10,3.25,Easing: Restaurant and Bar Indoor Service (30%),1779781
DELAWARE,39.30970156,-75.58834991,1955,DE,06/08/2020,2E,10,3.2,"Easing: Non-Essential Businesses, Hair Salons and Personal Care",1779781
DELAWARE,39.27404639,-75.44657726,1955,DE,06/15/2020,2E,10,2.05,"Easing: Non-Essential Businesses, Retail (60%)",1779781
DELAWARE,39.29404639,-75.42657726,1955,DE,06/15/2020,3E,10,2.05,"Easing: Indoor Gathering Limit, 250 people",1779781
DELAWARE,39.31158532,-75.40355116,1955,DE,06/15/2020,4E,10,2.05,Easing: Restaurant and Bar Indoor Service (60%),1779781
DELAWARE,39.38443474,-75.44921935,1955,DE,06/22/2020,2E,10,2,"Easing: Non-Essential Businesses, Hair Salons and Personal Care (60%)",1779781
DELAWARE,39.335886,-75.54233164,1955,DE,07/01/2020,4R,10,2.05,Restricting: Some Bars Must Close,1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,09/01/2020,4E,10,2,Easing: Bars Closed on 7/1 Reopen,1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,11/05/2020,4E,10,2,Easing: Bar Restrictions,1779781
DELAWARE,39.335886,-75.54233164,1955,DE,11/17/2020,3R,10,2.9,"Restricting: Indoor Gathering Limit, 10 people",1779781
DELAWARE,39.33268263,-75.45850017,1955,DE,11/17/2020,4R,10,2.9,Restricting: Restaurant Indoor Service (30%),1779781
DELAWARE,39.26729297,-75.5382614,1955,DE,12/10/2020,2R,10,3,"Restricting: Non-Essential Businesses, Retail (30%); Gyms",1779781
DELAWARE,39.38519248,-75.52036013,1955,DE,12/10/2020,4R,10,3,"Restricting: Restaurants and Bars, Alcohol Curfew",1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,01/08/2021,4E,10,2.95,"Easing: Restaurants and Bars, Alcohol Curfew Removal",1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,02/12/2021,2E,10,2.8,"Easing: Non-Essential Businesses, Retail; Gyms; Entertainment (50%)",1779781
DELAWARE,39.335886,-75.54233164,1955,DE,02/12/2021,4E,10,2.8,Easing: Restaurant Indoor Service (50%),1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,02/19/2021,3E,10,2.65,"Easing: Indoor Gathering Limit, 25 people",1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,04/27/2021,4E,10,2.65,Easing: Restaurant & Bar Restrictions,1779781
DELAWARE,39.29740706,-75.49893111,1955,DE,05/21/2021,2E,10,1.45,Easing: All Non-Essential Businesses (100%),1779781
DELAWARE,39.335886,-75.54233164,1955,DE,05/21/2021,3E,10,1.45,"Easing: Indoor Gathering Limit, 250 people",1779781
DELAWARE,39.33268263,-75.45850017,1955,DE,05/21/2021,4E,10,1.45,Easing: Restaurant Indoor Service (100%),1779781
DISTRICT OF COLUMBIA,38.88788355,-77.03262098,68,DC,03/16/2020,3SM,11,1.9,"Restricting: Indoor Gathering Limit, 10 people",1702382
DISTRICT OF COLUMBIA,38.90987192,-77.02928238,68,DC,03/16/2020,4SM,11,1.9,Closing: Restaurants and Bars,1702382
DISTRICT OF COLUMBIA,38.91075872,-77.03953599,68,DC,03/24/2020,2SM,11,2.9,Closing: All Non-Essential Businesses,1702382
DISTRICT OF COLUMBIA,38.92034219,-77.03683032,68,DC,03/30/2020,1SM,11,3.9,Restricting: Stay at Home Order,1702382
DISTRICT OF COLUMBIA,38.90067622,-77.03338009,68,DC,05/29/2020,1L,11,2.75,Lifting: Stay at Home Order,1702382
DISTRICT OF COLUMBIA,38.90007878,-77.01774544,68,DC,05/29/2020,2E,11,2.75,"Easing: Non-Essential Businesses, Retail",1702382
